id,edad,genero,recomendar,es_cliente_habitual,categoria_promocion,oferta_limitada,accesorios,deporte,gastronomía,hogar,hombre,marroquinería,mujer,mujer/hombre,niños/teens,servicios,tecnología,varios
1226,42,Masculino,0,0,varios,1,0,1,1,0,0,0,0,0,0,0,1,0
1,72,Femenino,1,0,mujer/hombre,1,0,1,0,1,0,0,1,1,0,0,0,0
1815,44,Femenino,0,0,deporte,1,1,0,1,0,0,1,1,0,0,0,0,1
486,50,Femenino,1,1,mujer,0,0,1,0,1,0,0,1,1,0,1,1,1
101,26,Masculino,1,0,hombre,1,0,0,1,0,1,0,0,0,0,0,1,0
751,19,Femenino,1,0,niños/teens,0,0,0,0,0,0,0,1,1,1,0,0,0
1846,27,Femenino,0,1,tecnología,0,0,0,0,0,0,0,1,1,0,0,0,0
569,23,Masculino,1,0,tecnología,1,0,0,0,0,1,0,0,0,1,0,1,0
74,50,Femenino,1,0,deporte,0,1,1,1,1,0,0,1,0,1,1,1,0
1369,30,Masculino,0,0,niños/teens,1,0,1,0,0,0,0,0,0,0,1,1,1
1255,43,Masculino,0,0,servicios,1,0,0,0,0,0,0,0,1,0,0,0,0
1345,26,Femenino,0,0,marroquinería,1,1,1,1,1,1,0,1,1,0,1,1,1
1817,54,Masculino,0,0,tecnología,1,1,0,1,1,1,1,0,1,1,1,0,1
786,73,Masculino,1,0,deporte,1,0,1,0,1,0,1,0,0,0,0,1,0
959,25,Masculino,1,0,varios,1,1,1,0,1,0,1,1,1,1,0,1,1
1104,46,Femenino,0,0,deporte,0,0,0,0,1,0,0,1,0,0,1,0,0
1454,19,Masculino,1,1,hogar,1,0,1,1,0,0,0,0,0,0,0,0,0
196,50,Masculino,1,0,hombre,1,1,0,0,1,1,0,1,0,0,1,0,0
89,64,Femenino,1,0,niños/teens,1,0,0,0,1,0,0,1,0,1,0,0,0
150,22,Masculino,1,0,deporte,1,1,1,1,0,0,0,1,0,0,0,1,0
1532,28,Femenino,0,0,tecnología,1,1,1,0,0,1,1,1,1,0,0,0,1
1570,34,Femenino,0,0,marroquinería,0,0,0,0,0,0,0,1,0,0,0,0,1
69,58,Femenino,1,0,hogar,1,0,0,0,1,1,0,0,0,1,1,1,0
1840,50,Masculino,0,0,accesorios,0,0,0,1,1,1,1,0,0,1,0,1,1
684,44,Masculino,1,0,marroquinería,1,0,1,1,0,1,1,0,1,0,0,1,1
102,43,Masculino,1,0,varios,1,0,0,0,0,1,0,0,0,0,0,0,1
165,26,Femenino,1,0,niños/teens,1,0,0,0,0,0,1,0,0,1,1,0,0
94,33,Masculino,1,0,accesorios,1,1,1,1,0,0,0,1,1,0,0,1,1
1399,39,Masculino,0,0,varios,0,0,1,1,1,1,0,1,1,1,1,1,0
121,29,Femenino,1,0,servicios,1,0,0,0,0,0,0,0,0,0,1,0,0
1692,60,Femenino,0,0,hombre,0,0,1,0,0,0,0,0,0,0,0,0,0
670,25,Masculino,1,0,varios,0,1,1,0,0,1,1,0,1,0,1,0,1
1385,75,Masculino,0,0,mujer/hombre,1,0,1,0,1,1,0,1,0,1,0,1,0
1106,34,Masculino,0,0,tecnología,1,0,1,1,1,1,0,1,0,0,1,0,0
138,21,Femenino,1,0,mujer/hombre,1,0,1,1,0,1,0,1,1,1,0,1,0
876,72,Femenino,1,1,marroquinería,1,0,0,0,1,0,1,0,1,0,0,0,0
1830,76,Femenino,0,0,accesorios,1,0,0,0,1,1,1,0,0,0,0,1,0
696,54,Femenino,1,0,tecnología,1,0,0,0,0,0,0,1,1,0,0,1,0
939,48,Masculino,1,1,mujer,0,1,1,1,1,1,1,1,1,0,0,0,1
855,47,Masculino,1,1,gastronomía,1,1,1,1,0,1,1,1,0,1,1,1,1
796,28,Masculino,1,0,accesorios,1,1,0,0,0,0,0,0,1,0,0,0,0
1662,22,Masculino,0,0,hogar,1,1,0,0,0,1,0,0,1,1,0,1,0
973,53,Masculino,1,1,varios,1,1,1,1,1,1,0,1,1,1,1,0,0
1189,76,Femenino,1,1,tecnología,1,0,0,0,0,0,1,1,1,1,0,0,0
71,21,Femenino,1,0,niños/teens,1,0,1,0,0,0,0,1,0,1,0,0,0
1767,37,Masculino,1,1,hombre,1,1,1,1,1,0,1,1,1,1,1,1,1
685,59,Femenino,1,1,accesorios,1,1,0,0,0,0,1,0,1,1,1,0,0
652,20,Masculino,1,0,gastronomía,1,0,1,1,0,1,0,1,1,1,0,0,0
766,50,Masculino,1,1,gastronomía,1,1,1,1,1,1,0,0,0,1,1,1,1
175,45,Masculino,1,1,niños/teens,1,1,1,1,1,0,1,0,0,1,1,1,1
1673,43,Masculino,0,0,deporte,1,0,0,0,1,1,0,1,0,0,1,0,1
1565,30,Masculino,0,0,hombre,1,1,1,1,1,0,1,1,1,1,1,1,1
1627,36,Femenino,1,1,hogar,1,0,1,1,0,1,0,1,0,1,1,1,1
1244,74,Femenino,0,0,mujer/hombre,1,0,0,0,0,0,0,1,0,0,0,0,0
1045,15,Femenino,0,0,niños/teens,1,1,1,1,0,0,0,1,0,0,0,1,0
143,61,Masculino,1,1,niños/teens,0,0,1,0,1,0,1,1,1,1,0,0,0
954,39,Femenino,1,0,mujer,1,1,1,0,1,1,1,1,1,1,1,1,0
1529,33,Masculino,0,1,mujer,0,1,1,1,1,0,1,0,1,1,1,1,1
848,51,Masculino,1,1,tecnología,1,0,1,0,0,0,0,1,1,1,0,1,0
335,72,Femenino,1,0,deporte,0,0,1,0,0,0,0,0,0,0,0,0,0
1616,34,Femenino,0,0,mujer,1,0,1,1,0,1,0,0,0,0,1,0,1
1575,51,Masculino,1,1,niños/teens,1,0,0,0,0,1,0,0,0,0,0,0,0
737,23,Masculino,1,0,mujer,1,0,0,0,0,1,0,1,0,1,0,0,0
83,67,Masculino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
404,68,Femenino,1,0,hogar,1,0,0,0,1,1,1,1,1,1,0,1,0
44,46,Femenino,1,0,deporte,0,1,1,0,1,1,1,1,1,0,1,1,1
1185,40,Masculino,0,0,mujer,0,0,1,0,0,0,0,0,0,0,0,0,0
1111,18,Femenino,0,0,marroquinería,0,1,1,0,0,1,0,1,1,0,0,0,0
305,14,Femenino,1,1,deporte,1,1,1,1,0,1,0,1,0,1,0,1,0
1323,41,Masculino,0,0,marroquinería,0,1,1,0,1,1,0,0,1,1,1,1,1
1252,48,Femenino,0,0,mujer,0,1,1,1,1,1,1,0,1,1,1,1,0
1343,61,Femenino,0,0,accesorios,1,0,1,0,1,0,1,0,1,1,0,0,0
421,36,Femenino,1,1,servicios,1,0,1,1,0,0,0,0,1,0,1,0,0
662,15,Masculino,1,0,gastronomía,1,0,0,1,0,0,0,0,0,0,0,0,0
1812,56,Masculino,1,1,tecnología,1,0,0,0,1,1,1,1,0,0,0,0,1
1290,33,Femenino,0,0,servicios,1,1,0,0,1,1,0,1,0,1,0,1,0
1036,72,Masculino,0,0,tecnología,0,0,0,0,0,1,0,0,0,0,0,0,0
1156,62,Femenino,0,0,niños/teens,1,0,0,0,1,1,1,0,0,0,0,0,0
1443,59,Femenino,0,0,accesorios,0,0,1,1,1,1,0,0,1,1,1,1,1
827,57,Femenino,1,1,niños/teens,1,1,0,1,0,1,1,1,1,1,0,1,1
190,80,Femenino,1,0,marroquinería,0,0,1,0,0,1,1,1,1,1,0,1,0
1132,46,Masculino,1,1,hombre,1,0,0,1,1,0,1,0,1,0,0,0,1
1839,46,Masculino,0,0,niños/teens,1,1,0,0,0,1,1,1,0,0,0,1,0
396,17,Femenino,1,1,niños/teens,1,0,0,0,0,0,0,0,0,1,0,0,0
312,61,Femenino,1,1,niños/teens,0,0,1,0,1,1,1,1,0,1,0,0,0
280,40,Masculino,1,0,mujer/hombre,1,1,1,1,0,1,1,0,1,1,0,0,0
405,24,Femenino,1,0,mujer,1,0,0,0,0,0,0,1,0,0,0,0,0
1829,42,Femenino,1,1,marroquinería,1,0,0,0,1,0,0,0,0,0,1,1,1
1804,35,Femenino,0,0,accesorios,0,0,0,0,0,0,0,0,0,1,0,0,0
1483,58,Masculino,0,0,servicios,1,1,1,1,1,1,1,1,1,1,0,1,1
653,29,Femenino,1,0,deporte,0,0,1,0,1,1,1,1,0,1,1,1,0
107,35,Masculino,1,0,gastronomía,0,0,0,1,0,0,0,1,0,0,0,1,1
576,20,Masculino,1,0,deporte,0,0,1,0,0,0,0,0,0,1,0,0,0
212,46,Masculino,1,0,servicios,0,0,1,0,0,0,0,0,1,0,1,1,0
525,64,Femenino,1,0,deporte,1,0,1,0,1,0,1,0,1,0,0,0,0
463,26,Femenino,1,0,hombre,1,0,0,0,0,1,1,0,0,0,1,0,1
334,34,Femenino,1,0,servicios,0,1,0,0,1,0,1,0,1,0,1,1,0
4,24,Masculino,1,1,mujer/hombre,1,0,0,0,0,0,0,0,1,1,0,1,0
146,33,Femenino,1,0,mujer/hombre,1,1,1,1,1,1,1,0,1,1,1,0,1
1420,49,Femenino,0,0,mujer,1,0,0,0,1,0,0,0,0,0,0,0,0
668,58,Masculino,1,0,gastronomía,1,1,1,1,1,0,0,1,1,0,1,1,1
735,48,Masculino,1,0,mujer/hombre,0,0,1,1,1,0,0,1,1,1,0,1,0
1754,45,Masculino,0,0,hogar,0,0,0,0,0,1,0,0,0,0,0,0,0
1656,56,Masculino,0,0,gastronomía,1,1,0,0,0,0,0,0,0,0,0,0,1
932,23,Femenino,1,0,gastronomía,1,1,1,1,0,0,0,0,1,1,0,1,0
481,39,Femenino,1,0,hogar,0,0,0,0,1,0,0,0,1,0,0,0,0
1479,18,Femenino,0,0,hogar,1,0,0,1,0,0,0,0,1,1,0,1,0
103,70,Femenino,1,0,tecnología,1,0,1,0,0,1,1,1,1,1,0,1,0
75,21,Femenino,1,0,mujer,1,1,1,0,0,0,0,1,1,0,0,0,0
201,57,Femenino,1,0,tecnología,1,0,0,1,0,0,0,1,0,0,0,1,1
317,47,Femenino,1,0,varios,1,0,0,0,0,0,0,0,0,0,1,0,1
194,65,Femenino,1,0,marroquinería,1,0,0,0,0,1,1,1,1,0,0,0,0
765,68,Femenino,1,1,tecnología,1,0,0,0,1,1,1,1,1,1,0,1,0
181,37,Masculino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
999,50,Masculino,0,0,accesorios,1,0,1,1,1,0,1,0,1,1,1,1,0
611,73,Femenino,1,1,hombre,1,0,0,0,0,1,1,0,0,0,0,0,0
63,52,Femenino,1,0,tecnología,1,1,1,0,1,0,1,1,0,0,0,1,1
1115,19,Masculino,0,0,varios,1,1,1,1,0,0,0,1,0,1,0,1,0
1596,34,Femenino,1,1,hombre,1,0,1,1,0,0,0,1,1,1,1,0,0
61,73,Masculino,1,0,mujer,1,0,0,0,0,0,0,1,0,0,0,1,0
600,31,Masculino,1,1,mujer/hombre,0,0,0,0,0,0,0,0,1,0,0,0,0
850,20,Femenino,1,0,tecnología,1,0,0,0,0,0,0,1,0,0,0,1,0
1139,37,Femenino,0,0,accesorios,1,0,0,1,0,0,1,0,1,0,0,0,0
1147,16,Femenino,0,0,hogar,1,1,1,1,0,1,0,0,1,1,0,1,0
1847,74,Masculino,0,0,accesorios,1,0,1,0,0,0,0,0,0,0,0,0,0
543,39,Masculino,1,1,varios,1,0,0,0,0,0,0,0,0,0,0,0,1
1614,62,Masculino,0,0,servicios,1,0,1,0,0,0,0,0,0,0,0,0,0
1062,36,Femenino,0,1,mujer/hombre,0,1,1,1,1,1,1,1,0,1,1,1,1
1056,77,Masculino,1,1,hogar,1,0,0,0,0,1,0,1,0,1,0,0,0
617,19,Masculino,1,0,hombre,1,0,0,0,0,1,0,1,0,0,0,0,0
95,62,Femenino,1,0,marroquinería,0,0,0,0,0,0,1,1,1,1,0,0,0
608,37,Masculino,1,0,marroquinería,1,0,0,1,0,0,1,0,0,0,0,0,1
1022,32,Femenino,1,1,tecnología,1,1,1,1,1,1,1,1,1,1,1,0,0
1031,36,Femenino,0,0,varios,1,1,0,0,0,0,0,1,0,0,0,0,0
509,49,Masculino,1,0,varios,1,0,1,1,1,0,0,0,0,1,1,0,1
1598,56,Masculino,1,1,hogar,1,1,1,1,0,0,0,1,1,1,0,1,1
265,38,Femenino,1,0,mujer,1,1,1,1,0,1,0,1,1,0,1,1,0
592,44,Masculino,1,1,servicios,1,0,0,0,0,0,0,0,0,0,1,0,0
11,17,Masculino,1,0,tecnología,0,1,0,1,0,1,0,0,1,1,0,1,0
319,22,Masculino,1,0,accesorios,1,1,0,1,0,1,0,1,0,0,0,1,0
426,51,Femenino,1,1,accesorios,1,1,0,1,1,0,1,1,1,0,0,0,0
1207,17,Masculino,0,0,hogar,1,0,1,0,0,0,0,0,0,0,0,0,0
1329,65,Masculino,0,0,accesorios,1,0,1,0,1,1,0,1,1,0,0,1,0
58,19,Femenino,1,0,gastronomía,0,0,1,1,0,0,0,1,1,0,0,0,0
1820,16,Femenino,0,0,marroquinería,1,1,1,1,0,1,0,0,1,0,0,0,0
1009,30,Femenino,0,0,deporte,1,1,0,1,1,1,1,1,1,1,1,0,1
815,35,Masculino,1,0,accesorios,0,1,0,1,1,1,1,1,1,1,1,1,1
1538,16,Masculino,1,1,mujer,1,0,0,1,0,1,0,0,0,0,0,1,0
1262,34,Femenino,0,0,marroquinería,0,0,1,0,0,0,0,0,0,0,0,0,0
695,29,Femenino,1,1,servicios,1,0,0,1,0,1,1,0,1,0,1,1,0
531,45,Femenino,1,1,deporte,1,0,1,0,0,0,0,0,1,0,0,0,0
433,74,Masculino,1,0,hombre,1,0,0,0,1,1,0,1,0,1,0,1,0
1122,20,Masculino,0,0,marroquinería,1,0,1,0,0,0,0,0,0,0,0,1,0
753,18,Masculino,1,0,gastronomía,0,0,0,1,0,0,0,0,0,0,0,0,0
441,55,Femenino,1,0,hogar,1,1,0,0,1,1,0,1,0,1,1,0,0
235,45,Masculino,1,0,servicios,1,0,0,0,0,0,0,0,1,0,1,0,1
1661,54,Masculino,0,0,gastronomía,1,0,1,0,1,0,0,0,0,0,1,0,0
713,39,Femenino,1,1,hogar,1,1,0,0,1,0,1,0,0,0,0,0,0
603,80,Masculino,1,1,tecnología,1,0,1,0,0,1,0,0,1,0,0,1,0
1827,31,Femenino,0,0,gastronomía,1,0,0,0,1,1,0,1,1,0,0,0,0
647,70,Masculino,1,0,deporte,0,0,1,0,0,0,0,0,0,0,0,0,0
760,46,Masculino,1,0,tecnología,1,0,0,0,0,0,0,0,0,0,0,1,0
846,26,Masculino,1,1,deporte,1,1,1,0,0,0,0,1,0,0,0,0,1
1388,18,Masculino,0,0,servicios,0,1,0,1,0,1,0,1,1,1,0,1,0
488,70,Masculino,1,0,niños/teens,1,0,1,0,1,1,0,1,1,1,0,1,0
661,19,Femenino,1,0,deporte,1,0,1,0,0,0,0,1,1,0,0,1,0
523,36,Femenino,1,0,gastronomía,0,0,1,1,1,1,0,0,0,1,1,1,1
1236,28,Femenino,0,0,mujer,0,0,1,0,1,0,1,0,1,1,1,1,1
459,39,Femenino,1,1,niños/teens,1,0,1,0,1,0,1,0,0,1,0,1,1
1151,27,Femenino,0,0,accesorios,1,0,0,1,0,1,1,1,1,0,0,1,0
1129,43,Femenino,0,0,tecnología,1,1,1,1,1,0,0,0,1,1,1,0,1
1166,74,Masculino,0,1,accesorios,0,0,0,0,0,0,0,0,1,0,0,1,0
398,76,Masculino,1,1,tecnología,1,0,1,0,0,1,0,1,0,0,0,1,0
498,55,Masculino,1,0,gastronomía,0,0,0,1,1,1,0,0,0,0,0,0,0
1740,38,Femenino,0,0,mujer,1,1,1,1,1,1,1,0,1,1,1,1,1
359,45,Masculino,1,0,tecnología,1,0,1,1,1,1,0,1,1,0,1,1,1
745,78,Femenino,1,0,hogar,1,0,1,0,1,0,1,1,1,1,0,0,0
241,57,Masculino,1,0,deporte,1,0,1,0,0,0,0,0,0,0,0,0,0
649,25,Masculino,1,0,mujer/hombre,0,1,0,0,0,0,1,0,1,0,0,0,0
1073,78,Masculino,0,0,gastronomía,1,0,0,0,0,1,0,1,0,1,0,0,0
1353,58,Femenino,1,1,mujer,1,1,0,1,1,1,1,0,1,1,0,1,0
1823,69,Femenino,0,0,marroquinería,1,0,0,0,0,0,0,0,1,0,0,0,0
1824,14,Femenino,1,1,deporte,1,1,0,0,0,0,0,0,0,1,0,0,0
52,47,Masculino,1,0,tecnología,0,1,0,0,0,1,1,0,1,0,0,1,1
595,37,Masculino,1,0,servicios,1,1,1,1,1,1,1,0,1,0,1,1,0
27,60,Femenino,1,1,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
989,80,Masculino,0,0,gastronomía,1,0,1,0,1,1,0,1,1,1,0,1,0
1819,56,Femenino,0,0,niños/teens,0,0,0,0,0,1,0,0,1,0,0,0,0
912,38,Masculino,1,0,mujer,1,1,1,0,0,1,1,1,1,1,0,0,0
1194,36,Femenino,0,0,servicios,0,1,1,0,0,0,0,0,0,0,0,0,1
41,29,Femenino,1,0,servicios,1,0,0,0,0,0,0,0,0,0,1,0,0
8,44,Masculino,1,0,hogar,1,1,0,0,1,0,1,0,0,1,0,0,1
320,76,Masculino,1,1,marroquinería,1,0,0,0,0,1,1,0,0,0,0,1,0
1121,38,Femenino,1,1,hogar,1,1,1,1,0,0,1,1,0,1,1,1,1
25,31,Femenino,1,0,hogar,1,1,1,0,1,0,0,0,1,0,0,1,1
1572,29,Masculino,0,0,hogar,1,1,1,1,0,1,1,1,1,1,1,1,1
1712,38,Masculino,0,1,hogar,0,1,1,1,0,1,1,1,1,1,1,0,0
801,67,Masculino,1,0,hombre,1,0,0,0,0,1,0,0,0,0,0,0,0
1665,54,Masculino,0,1,hogar,0,1,0,1,0,1,1,1,1,0,0,1,1
391,57,Femenino,1,1,deporte,1,1,1,1,1,0,1,1,1,1,1,1,1
171,34,Femenino,1,0,deporte,0,0,1,0,0,0,0,0,1,0,0,0,0
458,42,Femenino,1,0,varios,0,1,1,0,0,0,1,1,0,1,0,0,1
1810,61,Masculino,0,0,servicios,1,0,1,0,0,1,0,0,0,0,0,1,0
1549,31,Femenino,0,1,hogar,0,1,1,1,0,1,1,1,1,0,1,1,1
612,41,Femenino,1,1,deporte,1,1,1,1,1,1,0,1,0,0,0,1,1
1677,54,Masculino,0,0,varios,0,1,1,1,1,1,1,1,1,0,0,0,0
1615,52,Masculino,0,0,varios,0,1,1,1,1,1,0,1,1,0,1,1,0
616,37,Femenino,1,0,accesorios,0,1,1,1,1,1,1,1,1,1,1,0,1
258,59,Femenino,1,0,accesorios,1,1,0,1,0,1,0,0,0,0,0,0,1
734,29,Femenino,1,0,servicios,1,1,1,1,0,0,0,0,1,0,1,0,1
1791,54,Masculino,1,1,tecnología,1,1,1,0,1,0,0,0,0,1,1,0,1
1169,77,Masculino,0,0,varios,0,0,1,0,1,1,0,1,1,1,0,1,0
1787,32,Masculino,0,0,servicios,1,1,1,0,0,1,0,1,1,1,0,0,1
913,50,Femenino,1,0,mujer/hombre,0,0,1,0,0,0,0,0,1,0,0,1,0
1391,29,Masculino,0,0,hogar,1,1,1,1,0,1,0,1,1,1,1,1,1
714,78,Femenino,1,1,mujer,1,0,0,0,1,0,1,1,0,0,0,0,0
1017,40,Femenino,0,0,varios,1,0,0,0,1,0,0,1,0,0,0,1,0
1604,38,Femenino,0,0,accesorios,0,0,1,1,0,0,0,0,0,1,0,1,0
1477,33,Femenino,0,0,servicios,1,0,0,0,0,1,1,1,0,1,0,0,1
283,69,Femenino,1,0,hombre,0,0,1,0,1,1,0,1,1,1,0,1,0
1436,57,Femenino,0,0,gastronomía,1,1,1,0,1,1,1,1,1,0,1,0,1
1554,60,Masculino,1,1,servicios,1,0,1,0,1,1,1,1,0,0,0,1,0
451,29,Femenino,1,1,mujer/hombre,0,0,1,0,0,0,0,0,1,0,0,1,0
833,40,Femenino,1,1,hogar,1,0,0,0,1,0,0,0,0,0,0,0,0
1684,45,Masculino,0,0,accesorios,1,0,0,1,1,0,1,0,1,0,1,1,1
1254,38,Femenino,0,0,deporte,1,0,0,0,0,0,0,0,1,1,0,0,1
1708,38,Femenino,0,0,niños/teens,1,0,0,0,1,0,1,0,0,0,0,1,0
137,35,Masculino,1,0,gastronomía,1,0,0,1,0,0,0,0,0,0,0,0,0
728,52,Femenino,1,0,mujer,1,1,0,1,1,1,1,1,0,1,1,0,1
1703,38,Femenino,1,1,gastronomía,1,1,1,0,1,1,0,1,1,1,1,1,1
371,58,Femenino,1,0,servicios,0,0,0,0,0,0,0,0,0,0,1,0,0
1444,43,Femenino,0,0,niños/teens,1,1,1,0,0,1,1,1,1,0,1,0,1
273,28,Masculino,1,0,mujer,0,1,1,1,1,1,1,1,1,0,1,1,1
785,58,Masculino,1,0,accesorios,0,1,1,1,0,0,1,0,1,0,0,1,1
461,45,Masculino,1,0,gastronomía,1,0,0,1,1,0,0,0,0,0,0,0,1
291,29,Masculino,1,0,hombre,1,0,0,0,0,1,1,0,0,0,0,0,0
482,32,Femenino,1,1,varios,1,0,0,0,0,0,0,0,0,0,0,0,1
62,20,Femenino,1,1,tecnología,1,1,0,0,0,0,0,1,1,0,0,1,0
736,58,Masculino,1,1,hogar,1,1,1,1,1,1,1,1,1,1,1,1,0
520,73,Femenino,1,0,niños/teens,1,0,0,0,1,0,0,1,0,1,0,0,0
1377,62,Masculino,0,0,marroquinería,1,0,0,0,0,0,0,0,0,0,0,1,0
1150,80,Femenino,0,1,varios,0,0,1,0,0,0,0,1,1,0,0,1,0
92,44,Masculino,1,0,varios,1,0,0,0,0,0,0,0,1,1,0,0,1
363,21,Femenino,1,0,niños/teens,1,0,0,0,0,0,0,0,0,1,0,0,0
740,64,Femenino,1,0,mujer/hombre,0,0,0,0,0,0,1,0,1,0,0,0,0
1301,55,Masculino,1,1,varios,1,1,1,1,1,1,1,1,1,1,1,1,0
1613,16,Masculino,0,1,deporte,0,1,0,0,0,0,0,1,1,1,0,0,0
667,49,Femenino,1,0,niños/teens,1,0,0,0,0,0,0,0,0,1,0,0,0
567,45,Femenino,1,0,accesorios,1,1,1,0,0,0,1,0,1,1,0,0,0
1793,35,Femenino,0,1,tecnología,0,1,0,1,0,1,0,1,1,1,0,0,0
806,21,Masculino,1,0,hombre,1,1,0,1,0,1,0,0,0,1,0,0,0
15,47,Femenino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
986,40,Femenino,0,0,servicios,0,1,0,0,0,0,1,0,0,1,0,0,0
14,80,Femenino,1,0,mujer/hombre,0,0,0,0,1,1,1,1,1,1,0,0,0
245,39,Masculino,1,0,varios,1,1,1,0,0,0,0,1,0,0,1,0,1
215,32,Masculino,1,0,gastronomía,1,1,1,1,0,1,1,1,1,1,1,1,1
1232,78,Femenino,1,1,mujer/hombre,1,0,1,0,0,0,1,1,0,1,0,1,0
1078,44,Femenino,0,0,servicios,0,0,0,0,0,0,0,0,0,1,0,0,1
521,68,Masculino,1,1,mujer,1,0,0,0,1,1,0,1,1,0,0,1,0
1319,44,Femenino,1,1,hogar,1,1,1,1,0,1,1,1,1,1,1,1,1
1059,72,Masculino,0,0,gastronomía,1,0,1,0,1,0,0,1,1,1,0,1,0
1281,80,Masculino,0,0,mujer,1,0,0,0,0,0,1,0,1,1,0,1,0
1074,40,Femenino,0,0,servicios,1,0,0,0,1,0,0,1,0,0,0,0,1
1709,52,Masculino,0,1,gastronomía,0,0,1,0,0,0,0,1,0,1,1,1,1
1335,61,Femenino,1,1,varios,1,0,1,0,0,1,0,1,1,1,0,1,0
1172,52,Masculino,0,0,hogar,1,1,0,1,0,1,0,1,1,1,1,1,0
1683,32,Masculino,0,0,marroquinería,1,0,1,1,0,0,0,0,1,0,0,0,1
1784,39,Masculino,0,0,deporte,1,0,0,1,1,1,0,0,1,0,0,0,1
550,40,Masculino,1,1,marroquinería,0,1,1,1,1,1,1,1,1,0,1,1,0
648,76,Masculino,1,0,marroquinería,1,0,1,0,0,1,1,1,1,1,0,1,0
50,47,Masculino,1,0,marroquinería,1,1,1,0,0,0,1,0,0,1,0,0,0
193,58,Femenino,1,0,gastronomía,1,1,0,1,1,1,1,1,1,1,0,1,0
244,22,Femenino,1,0,mujer,1,1,1,1,0,1,0,1,1,1,0,0,0
1675,52,Masculino,1,1,niños/teens,1,0,1,1,1,1,0,1,0,0,0,1,0
1742,56,Femenino,0,0,servicios,1,0,1,0,1,0,1,0,0,1,0,0,0
1366,29,Femenino,0,0,marroquinería,1,1,1,0,1,1,0,0,1,1,1,0,1
1805,30,Femenino,0,0,tecnología,1,1,0,1,0,0,0,1,0,1,0,0,1
1162,22,Femenino,0,0,niños/teens,1,0,1,1,0,0,0,1,1,0,0,1,0
495,57,Masculino,1,1,mujer/hombre,1,1,1,0,1,0,0,1,1,1,1,1,1
497,32,Femenino,1,0,tecnología,1,1,1,1,1,1,0,0,1,0,1,1,0
67,27,Femenino,1,0,mujer/hombre,1,0,0,0,1,0,1,0,1,0,1,0,0
911,17,Femenino,1,1,mujer,0,0,0,0,0,0,0,1,0,0,0,0,0
692,27,Masculino,1,0,deporte,1,0,1,0,0,0,0,0,0,0,0,0,0
689,78,Masculino,1,0,mujer/hombre,1,0,1,0,0,0,0,1,1,0,0,0,0
1771,42,Masculino,0,0,marroquinería,1,1,0,1,1,1,0,1,1,1,0,1,1
1510,17,Masculino,0,1,niños/teens,0,0,1,1,0,1,0,1,1,0,0,1,0
217,18,Femenino,1,0,mujer,1,0,0,0,0,0,0,1,1,1,0,0,0
318,17,Masculino,1,1,tecnología,0,0,1,0,0,1,0,0,0,0,0,1,0
1093,34,Femenino,1,1,accesorios,1,0,0,0,0,1,0,1,1,0,0,0,1
1792,25,Masculino,0,0,niños/teens,0,1,1,1,1,1,1,1,1,0,1,1,1
1263,50,Femenino,0,1,tecnología,0,1,1,0,1,1,0,1,0,1,1,0,1
383,63,Masculino,1,0,niños/teens,1,0,0,0,1,1,1,0,1,1,0,1,0
632,62,Femenino,1,0,marroquinería,0,0,1,0,1,1,1,0,1,1,0,0,0
177,48,Femenino,1,0,deporte,0,0,1,1,1,0,0,0,1,0,0,1,0
835,75,Femenino,1,1,mujer,1,0,0,0,0,0,0,1,0,0,0,0,0
1603,60,Femenino,0,0,varios,1,0,1,0,1,1,1,0,1,1,0,1,0
478,63,Femenino,1,0,marroquinería,1,0,1,0,1,1,1,0,0,1,0,0,0
466,58,Masculino,1,0,deporte,1,1,1,1,1,1,1,0,1,1,1,0,0
1612,56,Masculino,0,0,hogar,1,0,1,0,0,0,0,1,1,1,1,1,0
599,78,Femenino,1,0,hombre,1,0,1,0,1,1,0,1,1,1,0,1,0
540,65,Femenino,1,1,marroquinería,0,0,1,0,1,1,1,1,1,0,0,1,0
1216,46,Femenino,0,0,gastronomía,0,0,0,0,0,0,0,0,0,1,1,0,0
598,48,Femenino,1,0,marroquinería,1,0,0,0,0,0,1,0,1,0,1,0,0
594,77,Masculino,1,0,deporte,1,0,1,0,1,1,0,0,0,1,0,1,0
496,33,Femenino,1,0,gastronomía,1,1,1,1,1,0,0,0,1,0,1,0,0
127,36,Masculino,1,1,varios,0,1,0,0,0,0,0,1,1,0,1,0,1
574,37,Masculino,1,0,mujer/hombre,1,1,0,0,1,1,1,0,1,1,1,1,0
118,52,Masculino,1,0,deporte,1,1,1,1,1,1,1,0,0,1,0,1,1
866,79,Femenino,1,0,mujer,1,0,0,0,0,0,0,1,0,0,0,0,0
1520,16,Masculino,0,0,niños/teens,1,0,1,0,0,0,0,0,0,0,0,0,0
860,44,Femenino,1,0,niños/teens,1,1,0,1,1,1,1,1,0,1,1,1,1
287,55,Femenino,1,0,mujer,1,0,1,1,1,1,1,1,0,1,0,1,1
838,30,Masculino,1,0,servicios,1,0,0,0,0,0,0,1,0,0,1,0,0
